date,Strategy (Net),Buy & Hold SPY
2024-04-08,0.21629614585624823,0.2910489374794769
2024-04-09,0.21316902098524926,0.2875201000951437
2024-04-10,0.19978704488185262,0.27332094730580914
2024-04-11,0.2091238666968367,0.28258648813116793
2024-04-12,0.19703452663309684,0.2700592376904092
2024-04-15,0.1672715329466763,0.2377077263681977
2024-04-16,0.16835481236732597,0.23847564019693546
2024-04-17,0.15717916264515575,0.22674443548248924
2024-04-18,0.15413637105508937,0.22342194859454012
2024-04-19,0.14459093615354668,0.21294860789600656
2024-04-22,0.16033195899367825,0.23083549440869366
2024-04-23,0.17300950622912992,0.24447423571916782
2024-04-24,0.17105792068950132,0.24258774712473397
2024-04-25,0.18579161416820522,0.25783364859131375
2024-04-26,0.20228117154814096,0.27515150440931735
2024-04-29,0.18264283143202054,0.2546889297979331
2024-04-30,0.15331029981108624,0.22436303005599534
2024-05-01,0.15139278811741108,0.22162083941405197
2024-05-02,0.174850859651132,0.24706322702417216
2024-05-03,0.1973514172814823,0.27124648842782495
2024-05-06,0.21870201771181774,0.29353634180520705
2024-05-07,0.195664953755055,0.27142677629877676
2024-05-08,0.19455434547421113,0.271210671121882
2024-05-09,0.20941254735036008,0.28416709703847753
2024-05-10,0.20759219439514354,0.2798412054753878
2024-05-13,0.20577719496110425,0.28224903294415316
2024-05-14,0.2150433370596596,0.28982215652777654
2024-05-15,0.22726573565428265,0.3013044769250033
2024-05-16,0.23278243198355741,0.30736361549924385
2024-05-17,0.23025459778502366,0.2935408671693198
2024-05-20,0.22681479166806673,0.28267529350927934
2024-05-21,0.23000105288490014,0.28769454703908726
2024-05-22,0.22477131236152847,0.2834658411404183
2024-05-23,0.2215592002633302,0.28855179356066674
2024-05-24,0.2383982318750122,0.3065434138023524
2024-05-28,0.23930649234515666,0.2962313381810262
2024-05-29,0.21862849787702965,0.2706977668489041
