date,Strategy_Net_Eq,BuyHold_SPY_Eq,BuyHold_SPY_1.3x_Net_Eq,BuyHold_SPY_2.0x_Net_Eq
2014-02-10,1.1983363304361685,1.1983363304361685,1.2599902251736468,1.4098229463521632
2014-02-11,1.211450583222202,1.211450583222202,1.2779071934125266,1.4406479026536636
2014-02-12,1.2120498375029416,1.2120498375029416,1.278636448009503,1.4417255181791986
2014-02-13,1.218307399112954,1.218307399112954,1.2872093541172718,1.4565789945149759
2014-02-14,1.2250310196713792,1.2250310196713792,1.2964355077995309,1.4726226678024827
2014-02-18,1.2264954200385891,1.2264954200385891,1.2985261230699203,1.4764309100382265
2014-02-19,1.2183742462085785,1.2183742462085785,1.2872545614566226,1.4565224168205713
2014-02-20,1.2255636762859552,1.2255636762859552,1.2971203195026115,1.4736783017914228
2014-02-21,1.2241658735849086,1.2241658735849086,1.2952730499708038,1.4706044339384847
2014-02-24,1.230956091809497,1.230956091809497,1.3045193088110196,1.4865638966090449
2014-02-25,1.230489658716892,1.230489658716892,1.3038677015103153,1.4854031063671351
2014-02-26,1.2305563810977862,1.2305563810977862,1.3039506102397378,1.485530008261513
2014-02-27,1.2370138604210192,1.2370138604210192,1.3129223919599398,1.5014109909322175
2014-02-28,1.2401424541539294,1.2401424541539294,1.3171440969658486,1.5086432739336342
2014-03-03,1.2314220260431792,1.2314220260431792,1.305094548109878,1.487391609265245
2014-03-04,1.2487301857912756,1.2487301857912756,1.3290177420307234,1.5294938346658782
2014-03-05,1.2498618472571301,1.2498618472571301,1.3304872793654177,1.5318969604146586
2014-03-06,1.252724050325387,1.252724050325387,1.3344389801977248,1.5388778381960238
2014-03-07,1.2532567069399632,1.2532567069399632,1.335254759146537,1.5404869309285627
2014-03-10,1.2525914785667134,1.2525914785667134,1.3343241607335672,1.5388160950561511
2014-03-11,1.2464000157639419,1.2464000157639419,1.3257408480745925,1.5235681799695426
2014-03-12,1.2467327546652973,1.2467327546652973,1.326191789794746,1.5243465771258873
2014-03-13,1.2327531063633321,1.2327531063633321,1.3068508207437344,1.4901264136643242
2014-03-14,1.2292916490143357,1.2292916490143357,1.3020714252586938,1.4817238412523621
2014-03-17,1.2404089695333136,1.2404089695333136,1.3173706075658902,1.5084902111489276
2014-03-18,1.2492632165500437,1.2492632165500437,1.3295862071415216,1.5299912035860066
2014-03-19,1.2426055700841285,1.2426055700841285,1.3202785336951313,1.5133145655021059
2014-03-20,1.24986184725713,1.24986184725713,1.3303786707135727,1.5312842102703774
2014-03-21,1.245014435106498,1.245014435106498,1.3235747700458154,1.519036959205899
2014-03-24,1.2398658368813633,1.2398658368813633,1.3164501142802048,1.5064384304748712
2014-03-25,1.245749503728908,1.245749503728908,1.3245622419490313,1.5207010825728726
2014-03-26,1.2367899974795151,1.2367899974795151,1.3122555882865494,1.499124019525132
2014-03-27,1.23418221246177,1.23418221246177,1.3086495509377756,1.4927676776250947
2014-03-28,1.2402669194551112,1.2402669194551112,1.3170279100881064,1.5074524660137987
2014-03-31,1.2504302969994008,1.2504302969994008,1.3310489312771356,1.5321234341164525
2014-04-01,1.2587212075778165,1.2587212075778165,1.342512823206104,1.5524054943911685
2014-04-02,1.262933697034745,1.262933697034745,1.3483441766649789,1.562759839733445
2014-04-03,1.2612620207852063,1.2612620207852063,1.3459262574689157,1.5582450315879697
2014-04-04,1.246351377018991,1.246351377018991,1.3253199187364346,1.521705473572841
2014-04-07,1.232577383307856,1.232577383307856,1.3062698858480102,1.4880357331858436
2014-04-08,1.237659134437366,1.237659134437366,1.3132619589127033,1.5002708374969498
2014-04-09,1.2509651984791283,1.2509651984791283,1.3316072650813344,1.5324945130790442
2014-04-10,1.2246876800179185,1.2246876800179185,1.2952350021949273,1.4680761022094029
2014-04-11,1.2136546666568553,1.2136546666568553,1.2800567730919392,1.441590409951718
2014-04-14,1.2232162956257924,1.2232162956257924,1.2931579829500763,1.4642714437869193
2014-04-15,1.2316412745396492,1.2316412745396492,1.3047276187252281,1.4844076839560947
2014-04-16,1.2445461312929331,1.2445461312929331,1.3224902850347127,1.5154795012076943
2014-04-17,1.2462845299233658,1.2462845299233658,1.3247958424931217,1.5193468843875044
2014-04-21,1.2506303394273517,1.2506303394273517,1.3308787299788933,1.5302388661148365
2014-04-22,1.2563144627058673,1.2563144627058673,1.3388203748673682,1.5444482272891118
2014-04-23,1.2533718186363458,1.2533718186363458,1.3346462806237092,1.5368385137705884
2014-04-24,1.255913130702658,1.255913130702658,1.3381548396609948,1.5430346593664588
2014-04-25,1.2456156848229272,1.2456156848229272,1.3238821531415177,1.5176953242719342
2014-04-28,1.2495606611826264,1.2495606611826264,1.3293235636963354,1.5272731447883732
2014-04-29,1.2553783539376608,1.2553783539376608,1.3373599945435408,1.5414587150429548
2014-04-30,1.259122414866294,1.259122414866294,1.3425357347898783,1.5506171686851475
2014-05-01,1.259256233772274,1.259256233772274,1.3428000447295805,1.5512502237481893
2014-05-02,1.2574508633314858,1.2574508633314858,1.34019963683765,1.5464259372911726
2014-05-05,1.2598586059212795,1.2598586059212795,1.3435262683735414,1.5523118642304163
2014-05-06,1.2488923149411102,1.2488923149411102,1.328402211032833,1.5255918213945723
2014-05-07,1.2562471167513196,1.2562471167513196,1.3385628330580976,1.5435247067997835
2014-05-08,1.2549101748388267,1.2549101748388267,1.3367015225354917,1.5402032232730156
2014-05-09,1.2567823923752395,1.2567823923752395,1.3391967637421582,1.5444253095096128
2014-05-12,1.2690181545986237,1.2690181545986237,1.3562249583987864,1.5747999383837128
2014-05-13,1.2701549293684344,1.2701549293684344,1.3577056246999317,1.5772393146671921
2014-05-14,1.2641371941854487,1.2641371941854487,1.3493337961405343,1.5622571104124763
2014-05-15,1.2530375831582221,1.2530375831582221,1.3339223477061555,1.5347860965309084
2014-05-16,1.257384140950592,1.257384140950592,1.3399282503766368,1.5453979465725698
2014-05-19,1.261997463551807,1.261997463551807,1.3463098673053548,1.5567018460684428
2014-05-20,1.254040913166245,1.254040913166245,1.3352658588067208,1.537036236929714
2014-05-21,1.2646053732842826,1.2646053732842826,1.3499675967856335,1.5632340513119787
2014-05-22,1.2676813374008613,1.2676813374008613,1.3542267883760934,1.5708021195319046
2014-05-23,1.2727629638156408,1.2727629638156408,1.3611853562954888,1.5830145153243915
2014-05-27,1.280585944724684,1.280585944724684,1.3721416766900247,1.602784169458025
2014-05-28,1.2796498359564776,1.2796498359564776,1.3707378758749724,1.6000521033693687
2014-05-29,1.2862696938590077,1.2862696938590077,1.3800367467810408,1.6169199477432943
2014-05-30,1.2883417043939105,1.2883417043939105,1.3828262922044008,1.6217370130561923
2014-06-02,1.2898132135007672,1.2898132135007672,1.3849607332808374,1.6257589971520874
2014-06-03,1.2891444931150593,1.2891444931150593,1.384017539473983,1.6240351420800103
2014-06-04,1.2917522781328044,1.2917522781328044,1.387647430784697,1.63056757647315
2014-06-05,1.3001775064761225,1.3001775064761225,1.3994035782327523,1.651799584241372
2014-06-06,1.3063957829459822,1.3063957829459822,1.4080944394087196,1.667560825300592
2014-06-09,1.3077326001437446,1.3077326001437446,1.4098651183597835,1.6705691026485072
2014-06-10,1.3078661696202634,1.3078661696202634,1.4100424171785564,1.6708712480180608
2014-06-11,1.303319694114673,1.303319694114673,1.4037530352406824,1.6595814922820291
2014-06-12,1.294092674768051,1.294092674768051,1.3907314157173094,1.63568047907141
2014-06-13,1.2980380252719421,1.2980380252719421,1.396325035812334,1.6459741084356985
